year,granteename,fips,countyOriginal,county,contexts,settings,ct
2023,Benton County,,Benton County,Benton,MN Well-being,Workplace,1
2023,Benton County,,Benton County,Benton,MN Well-being,Workplace,1
2023,Benton County,,Benton County,Benton,MN Well-being,Workplace,1
2023,Benton County,,Benton County,Benton,MN Moves,Community,1
2023,Benton County,,Benton County,Benton,MN Well-being,Workplace,1
2023,Benton County,,Benton County,Benton,MN Well-being,Workplace,1
2023,Benton County,,Benton County,Benton,MN Well-being,Workplace,1
2023,Benton County,,Benton County,Benton,MN Well-being,Workplace,1
2023,Benton County,,Benton County,Benton,MN Well-being,Workplace,1
2024,Countryside Public Health,,Big Stone County,Big Stone,"MN Eats, MN Well-being",Community,1
2024,Countryside Public Health,,Big Stone County,Big Stone,MN Eats,Community,1
2024,Countryside Public Health,,Big Stone County,Big Stone,"MN Eats, MN Moves, MN Well-being",Schools,1
2024,Countryside Public Health,,Big Stone County,Big Stone,MN Eats,Schools,1
2024,Countryside Public Health,,Big Stone County,Big Stone,"MN Eats, MN Well-being",Schools,1
2024,Countryside Public Health,,Big Stone County,Big Stone,MN Eats,Community,1
2024,Countryside Public Health,,Big Stone County,Big Stone,MN Eats,Community,1
2024,Countryside Public Health,,Big Stone County,Big Stone,MN Well-being,"Community, Workplace",1
2024,Countryside Public Health,,Big Stone County,Big Stone,MN Eats,Workplace,1
2024,Countryside Public Health,,Big Stone County,Big Stone,MN Well-being,"Community, Health Care",1
2024,Countryside Public Health,,Big Stone County,Big Stone,MN Well-being,Community,1
2024,Countryside Public Health,,Big Stone County,Big Stone,MN Moves,Workplace,1
2024,Countryside Public Health,,Big Stone County,Big Stone,"MN Moves, MN Well-being",Schools,1
2023,Countryside Public Health,,Big Stone County,Big Stone,MN Eats,Workplace,1
2023,Countryside Public Health,,Big Stone County,Big Stone,MN Moves,Workplace,1
2023,Countryside Public Health,,Big Stone County,Big Stone,"MN Eats, MN Moves","Schools, Workplace",1
2023,Countryside Public Health,,Big Stone County,Big Stone,MN Well-being,"Community, Workplace",1
2023,Countryside Public Health,,Big Stone County,Big Stone,MN Eats,Schools,1
2023,Countryside Public Health,,Big Stone County,Big Stone,MN Eats,Workplace,1
2023,Countryside Public Health,,Big Stone County,Big Stone,MN Moves,Workplace,1
2023,Countryside Public Health,,Big Stone County,Big Stone,"MN Eats, MN Well-being",Community,1
2023,Countryside Public Health,,Big Stone County,Big Stone,MN Eats,Schools,1
2023,Countryside Public Health,,Big Stone County,Big Stone,MN Eats,Community,1
2023,Countryside Public Health,,Big Stone County,Big Stone,"MN Eats, MN Moves","Schools, Workplace",1
2023,Countryside Public Health,,Big Stone County,Big Stone,MN Moves,Community,1
2023,Countryside Public Health,,Big Stone County,Big Stone,MN Moves,Community,1
2023,Countryside Public Health,,Big Stone County,Big Stone,MN Moves,Community,1
2023,Countryside Public Health,,Big Stone County,Big Stone,MN Well-being,Community,1
2023,Countryside Public Health,,Big Stone County,Big Stone,MN Well-being,"Community, Health Care",1
2023,Countryside Public Health,,Big Stone County,Big Stone,MN Eats,Schools,1
2023,Countryside Public Health,,Big Stone County,Big Stone,MN Eats,Workplace,1
2024,BE WELL (Blue Earth County),,Blue Earth County,Blue Earth,MN Moves,Community,1
2024,BE WELL (Blue Earth County),,Blue Earth County,Blue Earth,"MN Eats, MN Moves, MN Well-being","Community, Schools",1
2024,BE WELL (Blue Earth County),,Blue Earth County,Blue Earth,MN Eats,Community,1
2024,BE WELL (Blue Earth County),,Blue Earth County,Blue Earth,MN Moves,Schools,1
2024,BE WELL (Blue Earth County),,Blue Earth County,Blue Earth,MN Eats,Health Care,1
2024,BE WELL (Blue Earth County),,Blue Earth County,Blue Earth,MN Eats,Health Care,1
2024,BE WELL (Blue Earth County),,Blue Earth County,Blue Earth,MN Eats,Health Care,1
2024,BE WELL (Blue Earth County),,Blue Earth County,Blue Earth,MN Eats,Community,1
2023,BE WELL (Blue Earth County),,Blue Earth County,Blue Earth,MN Moves,Workplace,1
2023,BE WELL (Blue Earth County),,Blue Earth County,Blue Earth,MN Moves,Health Care,1
2023,BE WELL (Blue Earth County),,Blue Earth County,Blue Earth,MN Moves,Schools,1
2023,BE WELL (Blue Earth County),,Blue Earth County,Blue Earth,MN Moves,Schools,1
2023,BE WELL (Blue Earth County),,Blue Earth County,Blue Earth,MN Eats,Community,1
2023,BE WELL (Blue Earth County),,Blue Earth County,Blue Earth,"MN CFT, MN Moves, MN Well-being","Community, Schools, Workplace",1
2024,Healthy Together,,Brown County,Brown,MN Eats,Workplace,1
2024,Healthy Together,,Brown County,Brown,MN Moves,Community,1
2024,Healthy Together,,Brown County,Brown,MN Eats,Community,1
2023,Meeker-McLeod-Sibley Community Health Services,,Brown County,Brown,MN Moves,Schools,1
2023,Healthy Together,,Brown County,Brown,MN Moves,Community,1
2023,Healthy Together,,Brown County,Brown,MN Moves,Community,1
2023,Healthy Together,,Brown County,Brown,MN Eats,Community,1
2023,Healthy Together,,Brown County,Brown,MN Eats,Community,1
2024,Healthy Northland,,Carlton County,Carlton,MN Eats,"Community, Workplace",1
2024,Healthy Northland,,Carlton County,Carlton,MN Moves,Schools,1
2024,Healthy Northland,,Carlton County,Carlton,MN Moves,Schools,1
2024,Healthy Northland,,Carlton County,Carlton,MN Moves,Schools,1
2024,Healthy Northland,,Carlton County,Carlton,MN Moves,Schools,1
2024,Healthy Northland,,Carlton County,Carlton,MN Eats,"Community, Workplace",1
2024,Healthy Northland,,Carlton County,Carlton,MN Eats,"Community, Workplace",1
2024,Healthy Northland,,Carlton County,Carlton,"MN Breathes, MN Moves","Community, Schools",1
2024,Healthy Northland,,Carlton County,Carlton,"MN Breathes, MN Moves",Schools,1
2024,Healthy Northland,,Carlton County,Carlton,MN Moves,Schools,1
2024,Healthy Northland,,Carlton County,Carlton,MN Moves,Schools,1
2024,Healthy Northland,,Carlton County,Carlton,MN Moves,Community,1
2024,Healthy Northland,,Carlton County,Carlton,MN Moves,Community,1
2024,Healthy Northland,,Carlton County,Carlton,"MN Breathes, MN Moves",Community,1
2024,Healthy Northland,,Carlton County,Carlton,"MN Breathes, MN Moves",Community,1
2024,Healthy Northland,,Carlton County,Carlton,"MN Breathes, MN Moves, MN Well-being",Community,1
2024,Healthy Northland,,Carlton County,Carlton,MN Moves,Schools,1
2024,Healthy Northland,,Carlton County,Carlton,MN Moves,Schools,1
2024,Healthy Northland,,Carlton County,Carlton,MN Moves,Schools,1
2024,Healthy Northland,,Carlton County,Carlton,MN Moves,Community,1
2024,Healthy Northland,,Carlton County,Carlton,MN Moves,Community,1
2023,Healthy Northland,,Carlton County,Carlton,MN Moves,Community,1
2023,Healthy Northland,,Carlton County,Carlton,"MN CFT, MN Moves",Schools,1
2023,Healthy Northland,,Carlton County,Carlton,MN Moves,Schools,1
2023,Healthy Northland,,Carlton County,Carlton,MN Moves,Schools,1
2023,Healthy Northland,,Carlton County,Carlton,MN Moves,Schools,1
2023,Healthy Northland,,Carlton County,Carlton,"MN Moves, MN Well-being","Schools, Workplace",1
2023,Healthy Northland,,Carlton County,Carlton,"MN Moves, MN Well-being","Community, Workplace",1
2023,Healthy Northland,,Carlton County,Carlton,"MN CFT, MN Moves",Schools,1
2023,Healthy Northland,,Carlton County,Carlton,MN Moves,Schools,1
2023,Healthy Northland,,Carlton County,Carlton,MN Moves,Schools,1
2023,Healthy Northland,,Carlton County,Carlton,MN CFT,Schools,1
2023,Healthy Northland,,Carlton County,Carlton,"MN Moves, MN Well-being","Community, Health Care, Workplace",1
2023,Healthy Northland,,Carlton County,Carlton,MN Moves,Community,1
2024,Carver County Statewide Health Improvement Program,,Carver County,Carver,"MN Eats, MN Moves",Workplace,1
2024,Carver County Statewide Health Improvement Program,,Carver County,Carver,MN Eats,Health Care,1
2024,Carver County Statewide Health Improvement Program,,Carver County,Carver,MN Eats,Community,1
2024,Carver County Statewide Health Improvement Program,,Carver County,Carver,MN Moves,Schools,1
2024,Carver County Statewide Health Improvement Program,,Carver County,Carver,"MN Moves, MN Well-being",Schools,1
2024,Carver County Statewide Health Improvement Program,,Carver County,Carver,"MN Moves, MN Well-being",Schools,1
2024,Carver County Statewide Health Improvement Program,,Carver County,Carver,MN Eats,Schools,1
2024,Carver County Statewide Health Improvement Program,,Carver County,Carver,MN Eats,Community,1
2024,Carver County Statewide Health Improvement Program,,Carver County,Carver,MN Eats,Community,1
2024,Scott County Public Health,,Carver County,Carver,MN Eats,Community,1
2024,Carver County Statewide Health Improvement Program,,Carver County,Carver,MN Well-being,Health Care,1
2024,Carver County Statewide Health Improvement Program,,Carver County,Carver,MN Moves,Community,1
2024,Carver County Statewide Health Improvement Program,,Carver County,Carver,MN Eats,Workplace,1
2024,Carver County Statewide Health Improvement Program,,Carver County,Carver,MN Well-being,Schools,1
2024,Carver County Statewide Health Improvement Program,,Carver County,Carver,MN Eats,Community,1
2024,Carver County Statewide Health Improvement Program,,Carver County,Carver,MN Moves,Workplace,1
2024,Carver County Statewide Health Improvement Program,,Carver County,Carver,MN Moves,Workplace,1
2024,Carver County Statewide Health Improvement Program,,Carver County,Carver,MN Moves,Workplace,1
2024,Carver County Statewide Health Improvement Program,,Carver County,Carver,MN Moves,Workplace,1
2024,Carver County Statewide Health Improvement Program,,Carver County,Carver,MN Moves,Workplace,1
2024,Carver County Statewide Health Improvement Program,,Carver County,Carver,MN Moves,Workplace,1
2024,Carver County Statewide Health Improvement Program,,Carver County,Carver,"MN Moves, MN Well-being",Community,1
2024,Carver County Statewide Health Improvement Program,,Carver County,Carver,"MN Moves, MN Well-being",Health Care,1
2023,Carver County Statewide Health Improvement Program,,Carver County,Carver,MN Well-being,"Schools, Workplace",1
2023,Carver County Statewide Health Improvement Program,,Carver County,Carver,MN Well-being,Schools,1
2023,Carver County Statewide Health Improvement Program,,Carver County,Carver,"MN CFT, MN Well-being",Schools,1
2023,Carver County Statewide Health Improvement Program,,Carver County,Carver,MN Well-being,Schools,1
2023,Carver County Statewide Health Improvement Program,,Carver County,Carver,MN Well-being,Schools,1
2023,Carver County Statewide Health Improvement Program,,Carver County,Carver,MN Well-being,Schools,1
2023,Carver County Statewide Health Improvement Program,,Carver County,Carver,MN Well-being,Schools,1
2023,Carver County Statewide Health Improvement Program,,Carver County,Carver,MN Moves,Schools,1
2023,Carver County Statewide Health Improvement Program,,Carver County,Carver,MN Eats,Workplace,1
2023,Carver County Statewide Health Improvement Program,,Carver County,Carver,"MN Moves, MN Well-being","Community, Workplace",1
2023,Carver County Statewide Health Improvement Program,,Carver County,Carver,MN Well-being,Health Care,1
2023,Carver County Statewide Health Improvement Program,,Carver County,Carver,"MN Moves, MN Well-being",Schools,1
2023,Carver County Statewide Health Improvement Program,,Carver County,Carver,"MN Moves, MN Well-being","Community, Workplace",1
2023,Carver County Statewide Health Improvement Program,,Carver County,Carver,MN Well-being,Schools,1
2023,Carver County Statewide Health Improvement Program,,Carver County,Carver,MN Well-being,Schools,1
2023,Carver County Statewide Health Improvement Program,,Carver County,Carver,MN Eats,Schools,1
2023,Carver County Statewide Health Improvement Program,,Carver County,Carver,MN Moves,Workplace,1
2023,Carver County Statewide Health Improvement Program,,Carver County,Carver,MN Well-being,Schools,1
2023,Carver County Statewide Health Improvement Program,,Carver County,Carver,MN Eats,Workplace,1
2023,Carver County Statewide Health Improvement Program,,Carver County,Carver,"MN Eats, MN Moves","Schools, Workplace",1
2023,Carver County Statewide Health Improvement Program,,Carver County,Carver,MN Well-being,Workplace,1
2023,Carver County Statewide Health Improvement Program,,Carver County,Carver,MN Well-being,Community,1
2023,Carver County Statewide Health Improvement Program,,Carver County,Carver,MN Moves,Schools,1
2023,Carver County Statewide Health Improvement Program,,Carver County,Carver,MN Well-being,Schools,1
2023,Carver County Statewide Health Improvement Program,,Carver County,Carver,MN Moves,Schools,1
2023,Carver County Statewide Health Improvement Program,,Carver County,Carver,MN Well-being,Child Care,1
2023,Carver County Statewide Health Improvement Program,,Carver County,Carver,MN Moves,Community,1
2023,Carver County Statewide Health Improvement Program,,Carver County,Carver,MN Well-being,Community,1
2023,Carver County Statewide Health Improvement Program,,Carver County,Carver,MN Eats,Community,1
2023,Carver County Statewide Health Improvement Program,,Carver County,Carver,MN Eats,Community,1
2023,Carver County Statewide Health Improvement Program,,Carver County,Carver,MN Eats,Community,1
2023,Carver County Statewide Health Improvement Program,,Carver County,Carver,MN Well-being,Schools,1
2023,Scott County Public Health,,Carver County,Carver,MN Eats,Community,1
2024,Cass County CHB,,Cass County,Cass,MN Breathes,Schools,1
2024,Cass County CHB,,Cass County,Cass,MN Breathes,Schools,1
2024,Cass County CHB,,Cass County,Cass,"MN Breathes, MN Well-being",Schools,1
2024,Cass County CHB,,Cass County,Cass,"MN Breathes, MN Well-being",Schools,1
2024,Cass County CHB,,Cass County,Cass,MN Eats,Community,1
2024,Cass County CHB,,Cass County,Cass,MN Eats,Community,1
2024,Cass County CHB,,Cass County,Cass,MN Eats,Community,1
2024,Cass County CHB,,Cass County,Cass,MN Eats,Community,1
2024,Cass County CHB,,Cass County,Cass,MN Well-being,"Health Care, Workplace",1
2024,Cass County CHB,,Cass County,Cass,"MN Moves, MN Well-being",Schools,1
2024,Cass County CHB,,Cass County,Cass,MN Well-being,Schools,1
2024,Cass County CHB,,Cass County,Cass,MN Well-being,Community,1
2023,Polk-Norman-Mahnomen Community Health Board,,Cass County,Cass,MN Well-being,Community,1
2023,Cass County CHB,,Cass County,Cass,"MN Eats, MN Moves","Community, Workplace",1
2024,Countryside Public Health,,Chippewa County,Chippewa,"MN Eats, MN Moves, MN Well-being","Schools, Workplace",1
2024,Countryside Public Health,,Chippewa County,Chippewa,"MN Eats, MN Moves, MN Well-being","Schools, Workplace",1
2024,Countryside Public Health,,Chippewa County,Chippewa,MN Eats,Community,1
2024,Countryside Public Health,,Chippewa County,Chippewa,MN Eats,Community,1
2024,Countryside Public Health,,Chippewa County,Chippewa,MN Eats,Community,1
2024,Countryside Public Health,,Chippewa County,Chippewa,MN Eats,Health Care,1
2024,Countryside Public Health,,Chippewa County,Chippewa,"MN Eats, MN Well-being",Community,1
2024,Countryside Public Health,,Chippewa County,Chippewa,MN Eats,Community,1
2024,Countryside Public Health,,Chippewa County,Chippewa,MN Eats,"Community, Workplace",1
2024,Countryside Public Health,,Chippewa County,Chippewa,MN Moves,Community,1
2024,Countryside Public Health,,Chippewa County,Chippewa,MN Breathes,Community,1
2024,Countryside Public Health,,Chippewa County,Chippewa,MN Well-being,Schools,1
2023,Countryside Public Health,,Chippewa County,Chippewa,"MN CFT, MN Moves","Community, Workplace",1
2023,Countryside Public Health,,Chippewa County,Chippewa,MN Eats,Community,1
2023,Countryside Public Health,,Chippewa County,Chippewa,MN Eats,"Community, Workplace",1
2023,Countryside Public Health,,Chippewa County,Chippewa,MN Eats,Community,1
2023,Countryside Public Health,,Chippewa County,Chippewa,MN Eats,Schools,1
2023,Countryside Public Health,,Chippewa County,Chippewa,MN Eats,Schools,1
2023,Countryside Public Health,,Chippewa County,Chippewa,MN Eats,Community,1
2023,Countryside Public Health,,Chippewa County,Chippewa,"MN Eats, MN Well-being",Community,1
2023,Countryside Public Health,,Chippewa County,Chippewa,MN CFT,Community,1
2023,Countryside Public Health,,Chippewa County,Chippewa,MN CFT,Community,1
2023,Countryside Public Health,,Chippewa County,Chippewa,"MN Eats, MN Well-being",Community,1
2023,Countryside Public Health,,Chippewa County,Chippewa,MN Eats,Community,1
2023,Countryside Public Health,,Chippewa County,Chippewa,MN Eats,Community,1
2024,Chisago County,,Chisago County,Chisago,"MN Eats, MN Moves, MN Well-being",Workplace,1
2024,Chisago County,,Chisago County,Chisago,MN Eats,Workplace,1
2024,Chisago County,,Chisago County,Chisago,"MN Eats, MN Moves, MN Well-being","Schools, Workplace",1
2024,Chisago County,,Chisago County,Chisago,"MN Eats, MN Moves, MN Well-being","Schools, Workplace",1
2024,Chisago County,,Chisago County,Chisago,MN Breathes,Schools,1
2024,Chisago County,,Chisago County,Chisago,MN Breathes,Schools,1
2024,Chisago County,,Chisago County,Chisago,"MN Breathes, MN Eats, MN Moves, MN Well-being","Schools, Workplace",1
2024,Chisago County,,Chisago County,Chisago,"MN Breathes, MN Eats",Schools,1
2024,Chisago County,,Chisago County,Chisago,"MN Breathes, MN Eats, MN Moves, MN Well-being","Schools, Workplace",1
2024,Chisago County,,Chisago County,Chisago,"MN Breathes, MN Moves",Schools,1
2024,Chisago County,,Chisago County,Chisago,"MN Breathes, MN Moves","Schools, Workplace",1
2024,Chisago County,,Chisago County,Chisago,"MN Breathes, MN Moves",Schools,1
2024,Chisago County,,Chisago County,Chisago,MN Eats,"Community, Health Care",1
2024,Chisago County,,Chisago County,Chisago,MN Eats,Community,1
2024,Chisago County,,Chisago County,Chisago,MN Eats,Community,1
2024,Chisago County,,Chisago County,Chisago,MN Eats,Community,1
2024,Chisago County,,Chisago County,Chisago,MN Eats,Community,1
2024,Chisago County,,Chisago County,Chisago,"MN Eats, MN Moves",Schools,1
2024,Chisago County,,Chisago County,Chisago,MN Moves,"Community, Schools",1
2024,Chisago County,,Chisago County,Chisago,MN Eats,Community,1
2024,Chisago County,,Chisago County,Chisago,MN Eats,Community,1
2024,Chisago County,,Chisago County,Chisago,MN Well-being,"Community, Health Care",1
2024,Chisago County,,Chisago County,Chisago,MN Moves,"Community, Workplace",1
2024,Chisago County,,Chisago County,Chisago,MN Moves,Community,1
2024,Chisago County,,Chisago County,Chisago,MN Moves,Community,1
2024,Chisago County,,Chisago County,Chisago,MN Moves,Community,1
2024,Chisago County,,Chisago County,Chisago,"MN Breathes, MN Well-being",Health Care,1
2024,Chisago County,,Chisago County,Chisago,MN Moves,Schools,1
2024,Chisago County,,Chisago County,Chisago,MN Moves,Community,1
2024,Chisago County,,Chisago County,Chisago,MN Moves,Schools,1
2024,Chisago County,,Chisago County,Chisago,MN Moves,Community,1
2024,Chisago County,,Chisago County,Chisago,MN Moves,Schools,1
2024,Chisago County,,Chisago County,Chisago,MN Well-being,Schools,1
2024,Chisago County,,Chisago County,Chisago,MN Eats,Community,1
2024,Chisago County,,Chisago County,Chisago,MN Eats,Community,1
2024,Chisago County,,Chisago County,Chisago,MN Eats,Health Care,1
2023,Chisago County,,Chisago County,Chisago,MN Well-being,Schools,1
2023,Chisago County,,Chisago County,Chisago,"MN Eats, MN Well-being",Community,1
2023,Chisago County,,Chisago County,Chisago,"MN CFT, MN Eats, MN Moves, MN Well-being",Workplace,1
2023,Chisago County,,Chisago County,Chisago,MN Well-being,Schools,1
2023,Chisago County,,Chisago County,Chisago,"MN CFT, MN Moves, MN Well-being",Schools,1
